Region,Date,Segment,Country,Currency,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit
Europe,2022-10-01,Government,Britain,GBP,VTT,Low,2797,5,125,349625,31466.25,318158.75,335640,-17481.25
Europe,2022-10-01,Government,Germany,EUR,Velo,Low,2797,10,125,349625,31466.25,318158.75,335640,-17481.25
Europe,2022-10-01,Government,Germany,EUR,VTT,Low,2300,3,15,34500,4830,29670,23000,6670
Europe,2022-10-01,Midmarket,Britain,GBP,Montana,Low,2300,5,15,34500,4830,29670,23000,6670
Europe,2022-10-01,Midmarket,Britain,GBP,Paseo,Low,914,10,12,10968,1645.2,9322.8,2742,6580.8
Europe,2022-10-01,Small Business,Germany,EUR,Carretera,Low,914,120,12,10968,1645.2,9322.8,2742,6580.8
Europe,2022-10-01,Small Business,Germany,EUR,Montana,Low,345,5,125,43125,0,43125,41400,1725
Europe,2022-10-01,Government,France,EUR,Velo,Low,345,120,125,43125,0,43125,41400,1725
Europe,2022-10-01,Government,France,EUR,VTT,Low,663,5,125,82875,828.75,82046.25,79560,2486.25
Europe,2022-10-01,Government,Britain,GBP,Paseo,Medium,663,120,125,82875,828.75,82046.25,79560,2486.25
Europe,2022-10-01,Government,Britain,GBP,VTT,Medium,2851,3,7,19957,798.28,19158.72,14255,4903.72
Europe,2022-10-01,Small Business,France,EUR,Carretera,Medium,2851,5,7,19957,798.28,19158.72,14255,4903.72
Europe,2022-10-01,Government,France,EUR,Montana,Medium,671,10,15,10065,402.6,9662.4,6710,2952.4
Europe,2022-10-01,Small Business,France,EUR,Montana,Medium,671,260,15,10065,402.6,9662.4,6710,2952.4
Europe,2022-10-01,Government,France,EUR,Velo,Medium,1228,10,350,429800,21490,408310,319280,89030
Europe,2022-10-01,Midmarket,France,EUR,Paseo,Medium,1389,10,20,27780,1389,26391,13890,12501
Europe,2022-10-01,Midmarket,France,EUR,Paseo,Medium,1389,250,20,27780,1389,26391,13890,12501
Europe,2022-10-01,Government,Germany,EUR,Paseo,Medium,1228,260,350,429800,21490,408310,319280,89030
Europe,2022-10-01,Government,Germany,EUR,VTT,Medium,2299,3,12,27588,1655.28,25932.72,6897,19035.72
Europe,2022-10-01,Government,Germany,EUR,Paseo,High,2299,10,12,27588,1655.28,25932.72,6897,19035.72
Europe,2022-10-01,Government,Germany,EUR,Velo,High,727,10,350,254450,15267,239183,189020,50163
Europe,2022-10-01,Channel Partners,Germany,EUR,Velo,High,727,260,350,254450,15267,239183,189020,50163
Europe,2022-10-01,Channel Partners,Germany,EUR,Amarilla,High,386,3,12,4632,463.2,4168.8,1158,3010.8
Europe,2022-10-01,Enterprise,France,EUR,Carretera,High,386,10,12,4632,463.2,4168.8,1158,3010.8
Europe,2022-10-01,Enterprise,France,EUR,Paseo,High,2294,120,300,688200,68820,619380,573500,45880
Europe,2022-10-01,Enterprise,Britain,GBP,Carretera,High,2294,250,300,688200,68820,619380,573500,45880
Europe,2022-10-01,Enterprise,Britain,GBP,Paseo,High,2996,3,7,20972,2936.08,18035.92,14980,3055.92
Europe,2022-10-01,Government,Britain,GBP,Paseo,High,2996,5,7,20972,2936.08,18035.92,14980,3055.92
Europe,2022-10-01,Government,Britain,GBP,Velo,High,1743,10,15,26145,3660.3,22484.7,17430,5054.7
Europe,2022-10-01,Channel Partners,Britain,GBP,Velo,High,269,120,300,80700,11298,69402,67250,2152
Europe,2022-10-01,Channel Partners,Britain,GBP,Amarilla,High,269,250,300,80700,11298,69402,67250,2152
Europe,2022-10-01,Channel Partners,France,EUR,Paseo,High,1743,260,15,26145,3660.3,22484.7,17430,5054.7
Europe,2022-10-01,Channel Partners,France,EUR,Amarilla,High,,,,,,,,
Europe,2022-10-01,Government,France,EUR,Paseo,High,267,250,20,5340,801,4539,2670,1869
Europe,2022-10-01,Government,France,EUR,Amarilla,High,1725,10,350,603750,0,603750,448500,155250
Europe,2022-10-01,Enterprise,Germany,EUR,Carretera,High,912,10,12,10944,0,10944,2736,8208
Europe,2022-10-01,Small Business,Britain,GBP,Montana,High,2092,120,7,14644,146.44,14497.56,10460,4037.56
Europe,2022-10-01,Enterprise,Germany,EUR,Paseo,High,1265,250,20,25300,1265,24035,12650,11385
Europe,2022-10-01,Midmarket,Germany,EUR,Paseo,High,263,3,7,1841,110.46,1730.54,1315,415.54
Europe,2022-10-01,Midmarket,Germany,EUR,VTT,High,1404,10,300,421200,29484,391716,351000,40716
Europe,2022-10-01,Small Business,Britain,GBP,Amarilla,High,1804,5,125,225500,22550,202950,216480,-13530
Europe,2022-11-01,Government,France,EUR,Velo,Low,615,5,15,9225,0,9225,6150,3075
Europe,2022-11-01,Enterprise,France,EUR,VTT,Low,1817,10,20,36340,0,36340,18170,18170
Europe,2022-11-01,Channel Partners,Britain,GBP,Montana,Low,1817,250,20,36340,0,36340,18170,18170
Europe,2022-11-01,Government,France,EUR,Amarilla,Low,615,260,15,9225,0,9225,6150,3075
Europe,2022-11-01,Midmarket,Britain,GBP,Carretera,Medium,2852,3,350,998200,19964,978236,741520,236716
Europe,2022-11-01,Channel Partners,Germany,EUR,Montana,Medium,1916,10,300,574800,11496,563304,479000,84304
Europe,2022-11-01,Government,Britain,GBP,Velo,Medium,2852,10,350,998200,19964,978236,741520,236716
Europe,2022-11-01,Channel Partners,France,EUR,Paseo,Medium,2729,10,125,341125,6822.5,334302.5,327480,6822.5
Europe,2022-11-01,Midmarket,France,EUR,Carretera,Medium,2729,250,125,341125,6822.5,334302.5,327480,6822.5
Europe,2022-11-01,Government,Germany,EUR,Amarilla,Medium,1916,260,300,574800,11496,563304,479000,84304
Europe,2022-11-01,Small Business,France,EUR,Paseo,Medium,274,3,350,95900,3836,92064,71240,20824
Europe,2022-11-01,Enterprise,Britain,GBP,VTT,Medium,274,10,350,95900,3836,92064,71240,20824
Europe,2022-11-01,Government,Britain,GBP,Amarilla,Medium,2431,10,12,29172,1458.6,27713.4,7293,20420.4
Europe,2022-11-01,Government,Germany,EUR,Velo,High,2431,120,12,29172,1458.6,27713.4,7293,20420.4
Europe,2022-11-01,Government,France,EUR,Paseo,High,570,3,7,3990,199.5,3790.5,2850,940.5
Europe,2022-11-01,Small Business,Germany,EUR,Paseo,High,2663,10,20,53260,2663,50597,26630,23967
Europe,2022-11-01,Small Business,Britain,GBP,Paseo,High,2663,250,20,53260,2663,50597,26630,23967
Europe,2022-11-01,Government,Britain,GBP,Paseo,High,570,250,7,3990,199.5,3790.5,2850,940.5
Europe,2022-11-01,Government,Germany,EUR,Carretera,High,1582,120,7,11074,775.18,10298.82,7910,2388.82
Europe,2022-11-01,Midmarket,Germany,EUR,Carretera,High,1582,250,7,11074,775.18,10298.82,7910,2388.82
Europe,2022-11-01,Enterprise,Germany,EUR,VTT,High,1372,120,300,411600,28812,382788,343000,39788
Europe,2022-12-01,Government,Germany,EUR,Carretera,None,1143,10,7,8001,0,8001,5715,2286
Europe,2022-12-01,Government,Germany,EUR,Paseo,None,1143,260,7,8001,0,8001,5715,2286
Europe,2022-12-01,Government,France,EUR,Carretera,Low,1295,3,12,15540,310.8,15229.2,3885,11344.2
Europe,2022-12-01,Government,France,EUR,Paseo,Low,1566,5,20,31320,626.4,30693.6,15660,15033.6
Europe,2022-12-01,Channel Partners,France,EUR,Paseo,Low,1295,10,12,15540,310.8,15229.2,3885,11344.2
Europe,2022-12-01,Channel Partners,Britain,GBP,Paseo,Low,1566,120,20,31320,626.4,30693.6,15660,15033.6
Europe,2022-12-01,Channel Partners,France,EUR,Velo,Low,2009,10,125,251125,7533.75,243591.25,241080,2511.25
Europe,2022-12-01,Channel Partners,Britain,GBP,Velo,Low,2009,120,125,251125,7533.75,243591.25,241080,2511.25
Europe,2022-12-01,Enterprise,France,EUR,Montana,Low,861,10,125,107625,5381.25,102243.75,103320,-1076.25
Europe,2022-12-01,Enterprise,Germany,EUR,Montana,Low,861,120,125,107625,5381.25,102243.75,103320,-1076.25
Europe,2022-12-01,Enterprise,France,EUR,Paseo,Low,1153,10,15,17295,1037.7,16257.3,11530,4727.3
Europe,2022-12-01,Enterprise,Germany,EUR,Paseo,Low,1153,250,15,17295,1037.7,16257.3,11530,4727.3
Europe,2022-12-01,Enterprise,Britain,GBP,Montana,Low,1269,120,350,444150,39973.5,404176.5,329940,74236.5
Europe,2022-12-01,Enterprise,Britain,GBP,Paseo,Low,1269,260,350,444150,39973.5,404176.5,329940,74236.5
Europe,2022-12-01,Government,France,EUR,Carretera,Medium,2734,5,7,19138,2296.56,16841.44,13670,3171.44
Europe,2022-12-01,Small Business,Germany,EUR,Velo,Medium,986,120,350,345100,41412,303688,256360,47328
Europe,2022-12-01,Government,France,EUR,Carretera,Medium,986,250,350,345100,41412,303688,256360,47328
Europe,2022-12-01,Small Business,Germany,EUR,Amarilla,Medium,2734,260,7,19138,2296.56,16841.44,13670,3171.44
Europe,2022-12-01,Government,Britain,GBP,Carretera,Medium,1249,5,20,24980,3247.4,21732.6,12490,9242.6
Europe,2022-12-01,Midmarket,Germany,EUR,Montana,Medium,1565,10,15,23475,3051.75,20423.25,15650,4773.25
Europe,2022-12-01,Government,Britain,GBP,Paseo,Medium,1249,10,20,24980,3247.4,21732.6,12490,9242.6
Europe,2022-12-01,Small Business,Britain,GBP,Velo,Medium,1565,250,15,23475,3051.75,20423.25,15650,4773.25
Europe,2022-12-01,Midmarket,Germany,EUR,Amarilla,Medium,1496,3,300,448800,62832,385968,374000,11968
Europe,2022-12-01,Small Business,Britain,GBP,Amarilla,Medium,1010,3,300,303000,42420,260580,252500,8080
Europe,2022-12-01,Government,Britain,GBP,Carretera,Medium,2914,10,12,34968,4895.52,30072.48,8742,21330.48
Europe,2022-12-01,Government,Britain,GBP,VTT,Medium,1496,250,300,448800,62832,385968,374000,11968
Europe,2022-12-01,Midmarket,France,EUR,Montana,High,1010,250,300,303000,42420,260580,252500,8080
Europe,2022-12-01,Small Business,France,EUR,Velo,High,2914,260,12,34968,4895.52,30072.48,8742,21330.48
Europe,2022-12-01,Midmarket,France,EUR,Amarilla,High,2905,10,300,871500,8715,862785,726250,136535
Europe,2022-12-01,Small Business,France,EUR,Amarilla,High,1236,260,20,24720,494.4,24225.6,12360,11865.6
Europe,2022-12-01,Midmarket,Britain,GBP,Montana,High,2030,3,15,30450,1827,28623,20300,8323
Europe,2022-12-01,Midmarket,Britain,GBP,Amarilla,High,2723,5,12,32676,1960.56,30715.44,8169,22546.44
Europe,2022-12-01,Government,Britain,GBP,Paseo,High,547,120,7,3829,268.03,3560.97,2735,825.97
Europe,2022-12-01,Government,Britain,GBP,VTT,High,1118,260,20,22360,1565.2,20794.8,11180,9614.8
Europe,2022-12-01,Government,Germany,EUR,Paseo,High,2321,5,12,27852,2506.68,25345.32,6963,18382.32
Europe,2022-12-01,Government,Germany,EUR,VTT,High,2529,250,125,316125,31612.5,284512.5,303480,-18967.5
Europe,2022-12-01,Channel Partners,Germany,EUR,Paseo,High,1366,10,300,409800,45078,364722,341500,23222
Europe,2022-12-01,Channel Partners,Germany,EUR,Velo,High,1808,120,7,12656,1392.16,11263.84,9040,2223.84
Europe,2022-12-01,Government,Germany,EUR,Carretera,High,2689,3,15,40335,4840.2,35494.8,26890,8604.8
Europe,2022-12-01,Government,Germany,EUR,VTT,High,2387,250,125,298375,35805,262570,286440,-23870
Europe,2022-12-01,Government,France,EUR,Paseo,High,700,10,350,245000,34300,210700,182000,28700
Europe,2022-12-01,Government,France,EUR,VTT,High,1177,10,350,411950,57673,354277,306020,48257
Europe,2023-01-01,Channel Partners,Germany,EUR,Carretera,Low,2198,10,15,32970,1978.2,30991.8,21980,9011.8
Europe,2023-01-01,Small Business,Britain,GBP,Carretera,Low,1884,3,12,22608,1582.56,21025.44,5652,15373.44
Europe,2023-01-01,Channel Partners,Germany,EUR,Paseo,Low,678,10,7,4746,379.68,4366.32,3390,976.32
Europe,2023-01-01,Small Business,Britain,GBP,VTT,Low,2807,250,350,982450,98245,884205,729820,154385
Europe,2023-01-01,Small Business,Germany,EUR,Carretera,Low,2394,10,20,47880,5266.8,42613.2,23940,18673.2
Europe,2023-01-01,Enterprise,Germany,EUR,Paseo,Low,2541,250,300,762300,106722,655578,635250,20328
Europe,2023-01-01,Enterprise,Britain,GBP,Paseo,Low,2559,10,15,38385,5757.75,32627.25,25590,7037.25
Europe,2023-01-01,Government,Germany,EUR,Velo,Low,1445,3,12,17340,173.4,17166.6,4335,12831.6
Europe,2023-01-01,Enterprise,Germany,EUR,Velo,Low,1947,3,12,23364,700.92,22663.08,5841,16822.08
Europe,2023-01-01,Enterprise,Britain,GBP,Velo,Low,218,10,15,3270,130.8,3139.2,2180,959.2
Europe,2023-01-01,Small Business,Germany,EUR,VTT,Low,2074,10,20,41480,1659.2,39820.8,20740,19080.8
Europe,2023-01-01,Government,Germany,EUR,Amarilla,Low,1056,10,20,21120,844.8,20275.2,10560,9715.2
Europe,2023-01-01,Midmarket,Germany,EUR,Paseo,Low,2134,250,300,640200,51216,588984,533500,55484
Europe,2023-01-01,Midmarket,Germany,EUR,VTT,Low,567,120,125,70875,6378.75,64496.25,68040,-3543.75
Europe,2023-01-01,Midmarket,Britain,GBP,Paseo,Low,1867,250,300,560100,50409,509691,466750,42941
Europe,2023-01-01,Midmarket,Britain,GBP,VTT,Low,2071,260,350,724850,65236.5,659613.5,538460,121153.5
Europe,2023-01-01,Government,Germany,EUR,Montana,Medium,2328,5,7,16296,1629.6,14666.4,11640,3026.4
Europe,2023-01-01,Government,Germany,EUR,Amarilla,Medium,1596,120,125,199500,19950,179550,191520,-11970
Europe,2023-01-01,Enterprise,France,EUR,Paseo,Medium,707,260,350,247450,24745,222705,183820,38885
Europe,2023-01-01,Enterprise,France,EUR,Velo,Medium,1767,10,15,26505,3710.7,22794.3,17670,5124.3
Europe,2023-01-01,Government,France,EUR,Montana,Medium,388,5,7,2716,380.24,2335.76,1940,395.76
Europe,2023-01-01,Small Business,France,EUR,Velo,Medium,2665.5,5,125,333187.5,0,333187.5,319860,13327.5
Europe,2023-01-01,Government,France,EUR,Velo,Medium,2529,3,7,17703,177.03,17525.97,12645,4880.97
Europe,2023-01-01,Small Business,France,EUR,VTT,Medium,1369.5,10,12,16434,493.02,15940.98,4108.5,11832.48
Europe,2023-01-01,Government,France,EUR,Amarilla,Medium,3450,10,350,1207500,48300,1159200,897000,262200
Europe,2023-01-01,Government,France,EUR,Amarilla,Medium,3627,5,125,453375,22668.75,430706.25,435240,-4533.75
Europe,2023-01-01,Government,France,EUR,Carretera,Medium,436.5,250,20,8730,698.4,8031.6,4365,3666.6
Europe,2023-01-01,Government,France,EUR,Paseo,Medium,3793.5,120,300,1138050,102424.5,1035625.5,948375,87250.5
Europe,2023-01-01,Channel Partners,Britain,GBP,Carretera,Medium,819,3,7,5733,515.97,5217.03,4095,1122.03
Europe,2023-01-01,Channel Partners,Britain,GBP,Paseo,Medium,1630.5,260,15,24457.5,2201.175,22256.325,16305,5951.325
Europe,2023-01-01,Midmarket,France,EUR,Paseo,High,3199.5,260,15,47992.5,5279.175,42713.325,31995,10718.325
Europe,2023-01-01,Midmarket,France,EUR,VTT,High,2104.5,10,350,736575,81023.25,655551.75,547170,108381.75
Europe,2023-01-01,Channel Partners,France,EUR,Carretera,High,4026,10,12,48312,5314.32,42997.68,12078,30919.68
Europe,2023-01-01,Channel Partners,France,EUR,Paseo,High,2460,120,300,738000,103320,634680,615000,19680
Europe,2023-01-01,Government,Germany,EUR,Montana,High,865.5,250,20,17310,2596.5,14713.5,8655,6058.5
Europe,2023-01-01,Government,Germany,EUR,Paseo,High,2821,120,125,352625,0,352625,338520,14105
Europe,2023-01-01,Government,Britain,GBP,Velo,High,2141,260,12,25692,0,25692,6423,19269
Europe,2023-01-01,Government,Britain,GBP,Amarilla,High,1830,5,7,12810,128.1,12681.9,9150,3531.9
Europe,2023-01-01,Government,Britain,GBP,Montana,High,923,120,125,115375,1153.75,114221.25,110760,3461.25
Europe,2023-01-01,Government,Britain,GBP,Paseo,High,1874,250,300,562200,16866,545334,468500,76834
Europe,2023-01-01,Government,Britain,GBP,Montana,High,2832,120,20,56640,2832,53808,28320,25488
Europe,2023-01-01,Government,Britain,GBP,Amarilla,High,552,260,350,193200,9660,183540,143520,40020
Europe,2023-02-01,Midmarket,France,EUR,Amarilla,Low,991,10,300,297300,14865,282435,247750,34685
Europe,2023-02-01,Government,France,EUR,Carretera,Low,602,10,350,210700,10535,200165,156520,43645
Europe,2023-02-01,Enterprise,Britain,GBP,Montana,Low,602,120,350,210700,10535,200165,156520,43645
Europe,2023-02-01,Channel Partners,France,EUR,Paseo,Low,2844,3,15,42660,2559.6,40100.4,28440,11660.4
Europe,2023-02-01,Government,Germany,EUR,Carretera,Medium,,,,,,,,
Europe,2023-02-01,Government,Germany,EUR,VTT,Medium,,,,,,,,
Europe,2023-02-01,Government,Britain,GBP,VTT,Medium,,,,,,,,
Europe,2023-02-01,Enterprise,Germany,EUR,Carretera,Medium,,,,,,,,
Europe,2023-02-01,Channel Partners,Britain,GBP,Paseo,Medium,,,,,,,,
Europe,2023-02-01,Government,Germany,EUR,Paseo,Medium,,,,,,,,
Europe,2023-02-01,Small Business,France,EUR,Velo,Medium,,,,,,,,
Europe,2023-02-01,Enterprise,France,EUR,Montana,Medium,,,,,,,,
Europe,2023-02-01,Channel Partners,Germany,EUR,Paseo,Medium,2907,260,7,20349,1627.92,18721.08,14535,4186.08
Europe,2023-02-01,Midmarket,Germany,EUR,Amarilla,Medium,1094,3,300,328200,29538,298662,273500,25162
Europe,2023-02-01,Government,France,EUR,VTT,Medium,1094,10,300,328200,29538,298662,273500,25162
Europe,2023-02-01,Government,Britain,GBP,Carretera,High,2567,3,15,38505,5005.65,33499.35,25670,7829.35
Europe,2023-02-01,Small Business,Britain,GBP,Velo,High,2567,250,15,38505,5005.65,33499.35,25670,7829.35
Europe,2023-02-01,Government,France,EUR,Paseo,High,2632,10,350,921200,119756,801444,684320,117124
Europe,2023-02-01,Small Business,Germany,EUR,Velo,High,1583,10,125,197875,25723.75,172151.25,189960,-17808.75
Europe,2023-02-01,Midmarket,Britain,GBP,Amarilla,High,2632,120,350,921200,119756,801444,684320,117124
Europe,2023-02-01,Government,Britain,GBP,Paseo,High,1583,250,125,197875,25723.75,172151.25,189960,-17808.75
Europe,2023-03-01,Government,Britain,GBP,Velo,Low,973,10,20,19460,1751.4,17708.6,9730,7978.6
Europe,2023-03-01,Government,Britain,GBP,VTT,Low,2993,260,300,897900,89790,808110,748250,59860
Europe,2023-03-01,Midmarket,France,EUR,Paseo,Low,1579,250,7,11053,1215.83,9837.17,7895,1942.17
Europe,2023-03-01,Small Business,Britain,GBP,Montana,Medium,677,5,15,10155,1218.6,8936.4,6770,2166.4
Europe,2023-03-01,Government,France,EUR,Paseo,Medium,923,3,350,323050,41996.5,281053.5,239980,41073.5
Europe,2023-03-01,Midmarket,Germany,EUR,Paseo,Medium,2428,10,20,48560,6798.4,41761.6,24280,17481.6
Europe,2023-03-01,Government,France,EUR,Velo,Medium,888,260,300,266400,37296,229104,222000,7104
Europe,2023-03-01,Enterprise,Allemagne,EUR,Carretera,Medium,1953,260,12,23436,0,23436,5859,17577
Europe,2023-03-01,Government,Germany,EUR,Paseo,Medium,2301,5,300,690300,6903,683397,575250,108147
Europe,2023-03-01,Government,Germany,EUR,Velo,Medium,4492.5,10,7,31447.5,314.475,31133.025,22462.5,8670.525
Europe,2023-03-01,Government,Britain,GBP,Paseo,Medium,943.5,250,350,330225,3302.25,326922.75,245310,81612.75
Europe,2023-03-01,Channel Partners,Britain,GBP,Amarilla,Medium,742.5,3,125,92812.5,1856.25,90956.25,89100,1856.25
Europe,2023-03-01,Small Business,Germany,EUR,Montana,Medium,3850.5,120,20,77010,2310.3,74699.7,38505,36194.7
Europe,2023-03-01,Channel Partners,France,EUR,Amarilla,Medium,3802.5,5,300,1140750,102667.5,1038082.5,950625,87457.5
Europe,2023-03-01,Enterprise,France,EUR,Carretera,High,3675,10,15,55125,4961.25,50163.75,36750,13413.75
Europe,2023-03-01,Government,Germany,EUR,VTT,High,1351.5,250,350,473025,42572.25,430452.75,351390,79062.75
Europe,2023-03-01,Small Business,France,EUR,Velo,High,3445.5,3,125,430687.5,43068.75,387618.75,413460,-25841.25
Europe,2023-03-01,Midmarket,Britain,GBP,Paseo,High,3520.5,260,12,42246,4224.6,38021.4,10561.5,27459.9
Europe,2023-03-01,Channel Partners,Germany,EUR,Amarilla,High,606,120,20,12120,1696.8,10423.2,6060,4363.2
Europe,2023-03-01,Enterprise,Britain,GBP,Carretera,High,1614,10,15,24210,3631.5,20578.5,16140,4438.5
Europe,2023-03-01,Government,France,EUR,VTT,High,723,10,7,5061,759.15,4301.85,3615,686.85
Europe,2023-04-01,Midmarket,France,EUR,Paseo,None,831,3,20,16620,498.6,16121.4,8310,7811.4
Europe,2023-04-01,Small Business,Britain,GBP,Paseo,None,,,,,,,,
Europe,2023-04-01,Government,France,EUR,VTT,None,,,,,,,,
Europe,2023-04-01,Government,Germany,EUR,Montana,Low,,,,,,,,
Europe,2023-04-01,Government,Britain,GBP,Paseo,Low,,,,,,,,
Europe,2023-04-01,Government,Britain,GBP,Montana,Medium,1645,260,125,205625,14393.75,191231.25,197400,-6168.75
Europe,2023-04-01,Government,Britain,GBP,Carretera,Medium,257,10,7,1799,143.92,1655.08,1285,370.08
Europe,2023-04-01,Government,France,EUR,Paseo,Medium,2313,5,350,809550,80955,728595,601380,127215
Europe,2023-04-01,Channel Partners,Germany,EUR,VTT,Medium,790,120,15,11850,1185,10665,7900,2765
Europe,2023-04-01,Small Business,Germany,EUR,Paseo,Medium,2109,250,12,25308,3036.96,22271.04,6327,15944.04
Europe,2023-04-01,Enterprise,Germany,EUR,Amarilla,Medium,1743,3,20,34860,4880.4,29979.6,17430,12549.6
Europe,2023-04-01,Government,Germany,EUR,Paseo,Medium,200,5,350,70000,9800,60200,52000,8200
Europe,2023-04-01,Small Business,France,EUR,Montana,Medium,2844,260,125,355500,49770,305730,341280,-35550
Europe,2023-04-01,Channel Partners,France,EUR,VTT,Medium,1806,250,12,21672,3250.8,18421.2,5418,13003.2
Europe,2023-04-01,Channel Partners,Britain,GBP,VTT,High,2518,5,12,30216,0,30216,7554,22662
Europe,2023-04-01,Government,France,EUR,Velo,High,2518,10,12,30216,0,30216,7554,22662
Europe,2023-04-01,Midmarket,Britain,GBP,Velo,High,727,10,125,90875,908.75,89966.25,87240,2726.25
Europe,2023-04-01,Enterprise,Britain,GBP,Amarilla,High,727,250,125,90875,908.75,89966.25,87240,2726.25
Europe,2023-04-01,Government,Germany,EUR,Carretera,High,1142,5,12,13704,274.08,13429.92,3426,10003.92
Europe,2023-04-01,Midmarket,Germany,EUR,Velo,High,1142,10,12,13704,274.08,13429.92,3426,10003.92
Europe,2023-04-01,Enterprise,France,EUR,Carretera,High,991,3,300,297300,14865,282435,247750,34685
Europe,2023-09-01,Midmarket,France,EUR,Paseo,None,292,10,20,5840,0,5840,2920,2920
Europe,2023-09-01,Small Business,Britain,GBP,Paseo,None,2001,250,300,600300,0,600300,500250,100050
